time_s,u_iso_1_m,f_iso_1_N,u_iso_2_m,f_iso_2_N,u_iso_3_m,f_iso_3_N
2.17,-0.0010055975338220848,-1978.6706075024374,-0.0010767314716347916,-2113.38842445492,-0.0010055975338220848,-1978.6706075024374
2.18,-0.0010786370795938783,-2118.5332005755927,-0.0011514134539316037,-2255.5493567359254,-0.0010786370795938783,-2118.5332005755927
2.19,-0.0011602226038601015,-2273.707825158961,-0.0012353092291401725,-2414.0742413498483,-0.0011602226038601015,-2273.707825158961
2.2,-0.0012362929497552737,-2417.422346365304,-0.001313961797431591,-2561.600145929463,-0.0012362929497552737,-2417.422346365304
2.21,-0.0012993025378305126,-2535.7635932167236,-0.0013795871152220344,-2683.8956269395753,-0.0012993025378305126,-2535.7635932167236
2.22,-0.0013594090986975167,-2647.9915288401744,-0.001442624170565551,-2800.6055382294767,-0.0013594090986975167,-2647.9915288401744
2.23,-0.0014277311538726108,-2774.6722796087074,-0.0015144924831403297,-2932.638951598731,-0.001427731153872611,-2774.672279608708
2.24,-0.0015074409382075636,-2921.2116025969954,-0.0015984186851208944,-3085.369248986229,-0.0015074409382075638,-2921.211602596996
2.25,-0.001597916619744659,-3085.854780504999,-0.0016937226460336586,-3256.8511191372486,-0.001597916619744659,-3085.854780504999
2.2600000000000002,-0.00169044715514834,-3252.396000723799,-0.0017913835626870486,-3430.4388649704492,-0.0016904471551483398,-3252.3960007237984
2.27,-0.0017759676674043896,-3404.6871260998055,-0.0018820083141599156,-3589.6148168768586,-0.0017759676674043896,-3404.6871260998055
2.2800000000000002,-0.0018540519792096097,-3542.330944612907,-0.0019651069045579666,-3733.920732782889,-0.0018540519792096095,-3542.3309446129065
2.29,-0.001922515314449963,-3661.906119014875,-0.0020383745109791703,-3859.8386802809755,-0.0019225153144499627,-3661.9061190148736
2.3000000000000003,-0.0019740161393811124,-3751.2144200399034,-0.002094182648608834,-3954.971966248027,-0.0019740161393811124,-3751.214420039903
2.31,-0.002006274983491642,-3806.8998403445894,-0.0021301160796355777,-4015.8984614368,-0.002006274983491642,-3806.899840344589
2.32,-0.0020309217146503703,-3849.294918972387,-0.002158113955490111,-4063.169389210491,-0.0020309217146503703,-3849.2949189723868
2.33,-0.0020643273207996407,-3906.478048103759,-0.002195041792926493,-4125.166023817093,-0.0020643273207996402,-3906.478048103758
2.34,-0.0021102603049203998,-3984.5741150179783,-0.002244812679374367,-4208.080067173948,-0.0021102603049203993,-3984.5741150179774
2.35,-0.002164692646774419,-4076.365607928657,-0.002303330294148424,-4304.66471021389,-0.0021646926467744185,-4076.365607928656
2.36,-0.002223032922619078,-4173.8677316542835,-0.002365934207991697,-4406.950440816201,-0.0022230329226190777,-4173.867731654283
2.37,-0.0022734880097885616,-4257.525111746368,-0.002420533959160974,-4495.355394702968,-0.002273488009788561,-4257.525111746367
2.38,-0.002300722253471701,-4302.484809226977,-0.0024513549871607206,-4545.000712141776,-0.0023007222534717005,-4302.484809226976
2.39,-0.002300661808187597,-4302.363918658769,-0.0024541917109525014,-4549.567795917828,-0.002300661808187597,-4302.363918658769
2.4,-0.0022787301864010084,-4258.500675085592,-0.0024345484859235977,-4510.281345860021,-0.002278730186401009,-4258.500675085593
2.41,-0.002236667481458286,-4174.375265200147,-0.002394146076250446,-4429.4765265137175,-0.002236667481458285,-4174.375265200145
2.42,-0.002171191120582563,-4043.4225434487003,-0.0023295484342251045,-4300.281242463035,-0.002171191120582561,-4043.4225434486966
2.43,-0.0020791132649658588,-3859.266832215292,-0.002237341079812238,-4115.8665336373015,-0.0020791132649658566,-3859.266832215288
2.44,-0.001962893766759575,-3626.8278358027246,-0.0021199013054753885,-3880.9869849636025,-0.001962893766759576,-3626.827835802726
2.45,-0.001831380089034487,-3363.8004803525487,-0.0019861865281045597,-3613.557430221945,-0.0018313800890344854,-3363.8004803525455
2.46,-0.0016862479173809922,-3073.536137045559,-0.001837767726640675,-3316.719827294176,-0.0016862479173809658,-3073.536137045506
2.47,-0.001520148096066719,-2741.3364944170125,-0.0016669187056794696,-2975.021785371765,-0.0015201480960666824,-2741.3364944169393
2.48,-0.0013417800335346073,-2384.6003693527887,-0.001482481937941375,-2606.148249895576,-0.0013417800335345778,-2384.60036935273
2.49,-0.0011810831258901046,-2063.2065540637836,-0.0013152606366887217,-2271.7056473902694,-0.0011810831258900775,-2063.2065540637295
2.5,-0.0010650324941397088,-1831.1052905629922,-0.0011931003573659414,-2027.3850887447086,-0.0010650324941397103,-1831.105290562995
2.5100000000000002,-0.0010032989161813852,-1707.638134646345,-0.0011261140946990094,-1893.4125634108448,-0.0010032989161813978,-1707.63813464637
2.52,-0.000989323293439152,-1679.6868891618783,-0.0011077696782073074,-1856.7237304274406,-0.000989323293439147,-1679.6868891618685
2.5300000000000002,-0.001003797131506856,-1707.847203214379,-0.0011184238680426789,-1877.332980582859,-0.0010037971315068508,-1707.8472032143686
2.54,-0.0010214792864590746,-1742.2102176108087,-0.0011323108085982694,-1904.169139709164,-0.0010214792864590735,-1742.2102176108062
2.5500000000000003,-0.0010263890259511322,-1751.7485945998974,-0.0011331633273018557,-1905.8165099354865,-0.001026389025951132,-1751.748594599897
2.56,-0.0010144138036116543,-1727.7981499209413,-0.001116880081184259,-1873.2500177002928,-0.0010144138036116569,-1727.7981499209466
2.57,-0.0009795370592788483,-1658.0446612553294,-0.0010772973209410136,-1794.0844972138023,-0.0009795370592788491,-1658.044661255331
2.58,-0.0009158329219384864,-1530.6363865746057,-0.0010082327376714647,-1655.9553306747043,-0.0009158329219384791,-1530.636386574591
2.59,-0.0008292608906590943,-1357.4923240158214,-0.0009156888533673676,-1470.86756206651,-0.0008292608906590692,-1357.4923240157714
2.6,-0.0007260784809223091,-1151.1275045422512,-0.000805923195373785,-1251.3362460793448,-0.0007260784809222845,-1151.127504542202
2.61,-0.000599239849092916,-897.4502408834649,-0.0006714371946952267,-982.3642447222285,-0.000599239849092903,-897.4502408834387
2.62,-0.00044042969684440563,-579.8299363864442,-0.0005033942897923794,-646.2784349165338,-0.0004404296968443976,-579.829936386428
2.63,-0.00024842272003020624,-195.81598275804544,-0.0003002575197957897,-240.00489492335436,-0.0002484227200302195,-195.81598275807178
2.64,-3.1876348179974115e-05,237.0137291524226,-7.070251125523737e-05,218.85844102171612,-3.1876348179989734e-05,237.01372915239168
2.65,0.00018498516322365937,668.8060004860865,0.00016047758064980397,679.0790627615435,0.00018498516322365666,668.8060004860814
2.66,0.0003730543451742149,1040.956052266403,0.0003633447338048932,1080.1599314716152,0.00037305434517421435,1040.9560522664021
2.67,0.0005198569398814567,1329.5171459076355,0.0005249708394613503,1397.2588356113815,0.0005198569398814567,1329.5171459076357
2.68,0.0006441260967995535,1572.1084694892256,0.0006644818823976694,1668.740450956594,0.0006441260967995536,1572.108469489226
2.69,0.0007817463989818142,1838.372474086406,0.0008186350058310612,1965.5316038446028,0.0007817463989818142,1838.3724740864063
2.7,0.0009544589004123364,2168.1762273199824,0.0010096182245117006,2327.5643830134663,0.0009544589004123362,2168.1762273199824
2.71,0.0011572041910628134,2548.407032546858,0.0012320147444691931,2740.2894850753264,0.0011572041910628131,2548.407032546858
2.72,0.0013628075291157798,2925.9287994990596,0.001457593858262852,3148.6247224160347,0.0013628075291157798,2925.92879949906
2.73,0.0015372778553043522,3239.885867899873,0.0016510319249345125,3490.468258720075,0.0015372778553043524,3239.885867899874
2.74,0.00165957677200934,3456.6037918119196,0.0017902822519143525,3731.9625021989405,0.0016595767720093402,3456.60379181192
2.75,0.0017262186463918362,3573.659115626575,0.0018713545788580426,3870.9452959121954,0.0017262186463918362,3573.6591156265754
2.7600000000000002,0.001752536351953008,3619.7209980656935,0.0019096922561898243,3936.2989334697713,0.001752536351953008,3619.720998065694
2.77,0.001774634277940359,3658.2802108796473,0.0019422869134652983,3991.5932118511055,0.001774634277940359,3658.2802108796477
2.7800000000000002,0.0018217358297260822,3739.931847750962,0.0019992143017652023,4087.3366927597585,0.001821735829726082,3739.931847750962
2.79,0.0018839621111643072,3846.850631295466,0.002070326374470463,4205.62416388478,0.0018839621111643072,3846.850631295466
2.8000000000000003,0.0019305541271677565,3926.3634973735902,0.002123937068318064,4294.042467954313,0.0019305541271677565,3926.3634973735902
2.81,0.0019650848829986405,3984.991194967534,0.0021638098123121924,4359.379676997781,0.0019650848829986405,3984.991194967534
2.82,0.0020254681772964907,4086.580409128943,0.002229290846153487,4465.528363588694,0.0020254681772964907,4086.580409128943
2.83,0.0021161248591385906,4236.968411396513,0.0023252862467172926,4618.640070335443,0.0021161248591385906,4236.968411396513
2.84,0.002189335841336043,4356.998082134321,0.0024028167255563003,4740.643248953513,0.002189335841336043,4356.998082134321
2.85,0.0022056280263633623,4383.637967286681,0.0024212358303907743,4769.533154437002,0.002205628026363362,4383.63796728668
2.86,0.002184186870258173,4340.755655076302,0.0024003776041881322,4727.816702031718,0.0021841868702581722,4340.7556550763
2.87,0.00217694668284903,4326.275280258015,0.0023939387977611236,4714.9390891777,0.002176946682849029,4326.2752802580135
2.88,0.002202289132553275,4367.782371656978,0.002421064447229577,4757.546802091241,0.0022022891325532744,4367.782371656977
2.89,0.002226348261113773,4407.03208933397,0.0024468823003676926,4797.914039884106,0.0022263482611137725,4407.032089333969
2.9,0.0022100870080346657,4374.509583175757,0.002430969078778652,4766.087596706026,0.002210087008034666,4374.509583175758
2.91,0.0021546620201962825,4263.659607498989,0.002374346222361453,4652.841883871628,0.0021546620201962877,4263.659607499
2.92,0.002085192694688624,4124.720956483673,0.0023027641538156188,4509.677746779959,0.00208519269468863,4124.720956483685
2.93,0.002021170749778917,3996.6770666642587,0.0022361247278346805,4376.398894818082,0.0020211707497789244,3996.6770666642738
2.94,0.0019858164331984186,3925.968433503262,0.0021982146022734047,4300.578643695531,0.00198581643319842,3925.968433503265
2.95,0.001999255690043145,3948.870458454238,0.0022096965081451203,4319.4820175438235,0.001999255690043139,3948.870458454227
2.96,0.0020545158768284833,4042.2646709788964,0.0022634367423619113,4407.186703808265,0.002054515876828482,4042.2646709788937
2.97,0.0021356320987299016,4177.66202524386,0.002343100827126216,4535.487594096819,0.002135632098729901,4177.662025243858
2.98,0.002241758643865268,4351.848788866661,0.002447931463570811,4701.317285631672,0.002241758643865267,4351.848788866659
2.99,0.002378074658668242,4570.605462208545,0.00258344322491422,4910.594706969873,0.002378074658668241,4570.605462208542
3.0,0.0025450660776070964,4830.957723596096,0.0027503467581581273,5160.534985304046,0.002545066077607096,4830.957723596094
3.0100000000000002,0.0027410410147046416,5125.791215744971,0.0029471144512106216,5444.222371877107,0.002741041014704641,5125.791215744969
3.02,0.002960011913239998,5441.672048391095,0.0031677792462200993,5748.491208039442,0.0029600119132399973,5441.672048391092
3.0300000000000002,0.0031824697874916906,5748.4881979646925,0.003392401509839176,6043.8457232784895,0.00318246978749169,5748.488197964691
3.04,0.0033836121873509744,6014.348355627125,0.0035955492407842983,6299.255687852099,0.003383612187350975,6014.348355627125
3.0500000000000003,0.003547369566998291,6223.136885075281,0.003760762189041028,6499.272791377435,0.0035473695669982915,6223.136885075281
3.06,0.00365241109073299,6353.909924079723,0.003866102010958102,6623.682296074775,0.0036524110907329905,6353.909924079723
3.0700000000000003,0.003668996089375746,6374.4784635277065,0.003880873143213503,6641.065667839749,0.003668996089375746,6374.478463527705
3.08,0.0035882136033822828,6212.913491540779,0.003795726561078547,6470.772503569837,0.003588213603382284,6212.913491540781
3.09,0.0034300823192263425,5896.650923228899,0.003630905428643792,6141.130238700327,0.003430082319226322,5896.650923228857
3.1,0.0032310985290715253,5498.683342919265,0.003423577142039355,5726.473665491453,0.003231098529071507,5498.6833429192275
3.11,0.003029563466857919,5095.613218492052,0.0032129250096406916,5305.169400694127,0.003029563466857905,5095.613218492023
3.12,0.0028479191322552506,4732.3245492867145,0.0030219127688134663,4923.144919039675,0.002847919132255241,4732.3245492866945
3.13,0.0026864203330695573,4409.326950915328,0.002850760975463021,4580.841332338785,0.002686420333069554,4409.326950915321
3.14,0.0025275593526088804,4091.604989993975,0.0026814826867314276,4242.284754875598,0.0025275593526088783,4091.60498999397
3.15,0.0023522757299277767,3741.0377446317675,0.0024945563882305564,3868.4321578738563,0.0023522757299277767,3741.0377446317666
3.16,0.002154975177921711,3346.4366406196364,0.002284381203895361,3448.0817892034647,0.002154975177921699,3346.4366406196114
3.17,0.0019412435318834791,2918.973348543172,0.0020569044002606276,2993.1281819339983,0.0019412435318834857,2918.973348543185
3.18,0.001723168581408289,2482.8234475927925,0.001824792847076308,2528.9050755653593,0.0017231685814083101,2482.8234475928334
3.19,0.0015218664036842735,2080.219092144761,0.001610044526860676,2099.408435134095,0.0015218664036842754,2080.219092144764
3.2,0.001365165904032638,1766.81809284149,0.0014416169025856206,1762.5531865839844,0.001365165904032615,1766.8180928414433
3.21,0.0012775254768164644,1591.537238409143,0.0013450423035414833,1569.4039884957099,0.001277525476816452,1591.5372384091172
3.22,0.001253233491446295,1542.9532676688038,0.0013147707536391357,1508.8608886910147,0.0012532334914462998,1542.9532676688125
3.23,0.0012328523949575031,1502.1910746912204,0.001289788583046093,1458.8965475049292,0.0012328523949575079,1502.191074691229
3.24,0.001144985486133624,1326.457257043462,0.0011965672920967736,1272.4539656062905,0.0011449854861336258,1326.4572570434648
3.25,0.0009689753740010138,974.4370327782417,0.0010136627420419123,906.6448654965678,0.0009689753740010311,974.4370327782754
3.2600000000000002,0.000730477130333483,497.4405454431801,0.0007671892619255105,413.6979052637643,0.0007304771303335317,497.4405454432766
3.27,0.00046982061801604976,-23.84495130798235,0.0004982767705137331,-123.95610129021512,0.000469820618016087,-23.844951307908794
3.2800000000000002,0.00024292249573817405,-476.4434782081421,0.0002641183587867844,-590.3974210676156,0.00024292249573818067,-476.44347820812965
3.29,0.00012264457152577377,-715.6576060547901,0.00013954374432374728,-837.644668567164,0.0001226445715257751,-715.6576060547883
3.3000000000000003,0.00016151342578457924,-637.9198975371792,0.00017867930055545075,-759.373556103757,0.0001615134257845801,-637.9198975371784
3.31,0.00034702517886776635,-266.89639137080496,0.00036880198476412103,-379.1281876864164,0.0003470251788677887,-266.89639137076114
3.3200000000000003,0.0005965899649007122,232.07699010340508,0.0006250268939102029,133.29459756023627,0.0005965899649007377,232.07699010345522
3.33,0.0008099282257227801,657.2620025793921,0.000844194304770845,570.5390623514777,0.0008099282257227847,657.2620025794005
3.34,0.0009293735489443555,894.5368386266115,0.0009669666889941251,814.7511630433261,0.0009293735489443563,894.5368386266125
3.35,0.0009479272850306492,931.3709407918076,0.000986107178576529,852.8029375032431,0.0009479272850306494,931.3709407918072
3.36,0.0008835006892365898,802.5177492036888,0.0009198807478389479,720.350076028081,0.0008835006892365942,802.5177492036969
3.37,0.0007485418514148486,532.6000735602063,0.0007807914628847988,442.171506119783,0.0007485418514148434,532.6000735601953
3.38,0.0005418141558940438,119.14468251859672,0.0005671736288204997,14.943685815867418,0.0005418141558940328,119.144682518574
3.39,0.00026940108809849264,-424.5126028619768,0.00028485140222639805,-547.7273597037838,0.00026940108809849075,-424.51260286198124
3.4,-3.9039687288392495e-05,-1034.4972714336634,-3.602714054112403e-05,-1180.1335393195152,-3.903968728839277e-05,-1034.4972714336645
3.41,-0.0003438808770386163,-1627.8836237406351,-0.0003548928344474699,-1797.0343311868396,-0.0003438808770386161,-1627.8836237406356
3.42,-0.0006271684205491583,-2168.024579509576,-0.0006533470777845342,-2360.8343853083074,-0.0006271684205491581,-2168.0245795095766
3.43,-0.0009097018089828063,-2692.8250040597313,-0.0009528251882569049,-2909.8454471527593,-0.0009097018089828062,-2692.825004059732
3.44,-0.0012339540304939958,-3273.586639997151,-0.0012970718810257195,-3515.2700345401963,-0.0012339540304939956,-3273.5866399971515
3.45,-0.0016087038003097184,-3912.069556269087,-0.0016950526569784114,-4176.692708800693,-0.0016087038003097184,-3912.069556269088
