time_s,u_iso_1_m,f_iso_1_N,z_iso_1_m,u_iso_2_m,f_iso_2_N,z_iso_2_m,u_iso_3_m,f_iso_3_N,z_iso_3_m
14.97,-0.00981369120273765,-10006.7661438463,-0.00475020895977502,-0.0103462000169625,-10161.7153639016,-0.00480373440116071,-0.00981369120273765,-10006.7661438463,-0.00475020895977502
14.98,-0.0099603659451288,-10047.1476714506,-0.00476374267207248,-0.0104924168299813,-10196.5802174201,-0.00481438870232733,-0.00996036594512879,-10047.1476714506,-0.00476374267207248
14.99,-0.0100889353438892,-10081.4905433225,-0.00477505105733346,-0.0106199186050007,-10226.1555400804,-0.00482324404188438,-0.0100889353438892,-10081.4905433225,-0.00477505105733346
15,-0.0101959949191526,-10109.3842140473,-0.00478409722217478,-0.0107253166002027,-10250.0597566668,-0.00483027794560345,-0.0101959949191526,-10109.3842140473,-0.00478409722217478
15.01,-0.0102782433736029,-10130.4102600601,-0.00479083469615779,-0.0108053124120386,-10267.8984582949,-0.00483545643004789,-0.0102782433736029,-10130.4102600601,-0.00479083469615779
15.02,-0.0103325279217864,-10144.1153188242,-0.00479519080349767,-0.0108567190151402,-10279.2385729679,-0.00483871930076521,-0.0103325279217864,-10144.1153188242,-0.00479519080349767
15.03,-0.0103537316726642,-10149.4424780387,-0.00479687858461701,-0.0108742949249334,-10283.1014314324,-0.0048398273362837,-0.0103537316726642,-10149.4424780387,-0.00479687858461701
15.04,-0.0103373139166287,-10116.6069659677,-0.00478046082858149,-0.0108535815720533,-10241.6747256722,-0.00481911398340362,-0.0103373139166287,-10116.6069659677,-0.00478046082858149
15.05,-0.0102835387588548,-10009.0566504198,-0.00472668567080756,-0.0107945202755032,-10123.5521325721,-0.00476005268685358,-0.0102835387588548,-10009.0566504198,-0.00472668567080756
15.06,-0.010197301697202,-9836.58252711431,-0.00464044860915479,-0.0107014540144967,-9937.41961055912,-0.00466698642584708,-0.010197301697202,-9836.58252711432,-0.0046404486091548
15.07,-0.0100858852731192,-9613.74967894863,-0.00452903218507195,-0.0105816297173905,-9697.77101634667,-0.00454716212874085,-0.0100858852731192,-9613.74967894862,-0.00452903218507195
15.08,-0.0099547051639674,-9351.38946064505,-0.00439785207592016,-0.0104404594021186,-9415.43038580289,-0.00440599181346896,-0.00995470516396739,-9351.38946064504,-0.00439785207592016
15.09,-0.00980465532115557,-9051.28977502139,-0.00424780223310833,-0.0102787348599364,-9091.98130143846,-0.00424426727128675,-0.00980465532115557,-9051.2897750214,-0.00424780223310834
15.1,-0.00963372900850085,-8709.43714971196,-0.00407687592045362,-0.0100942966082873,-8723.10479814032,-0.00405982901963768,-0.00963372900850086,-8709.43714971197,-0.00407687592045362
15.11,-0.00943997015910446,-8321.91945091918,-0.00388311707105723,-0.00988507896619461,-8304.66951395486,-0.00385061137754495,-0.00943997015910446,-8321.91945091918,-0.00388311707105723
15.12,-0.00922396395592822,-7889.9070445667,-0.00366711086788099,-0.00965168060465794,-7837.87279088153,-0.00361721301600828,-0.00922396395592822,-7889.90704456669,-0.00366711086788098
15.13,-0.00898873273104759,-7419.44459480543,-0.00343187964300035,-0.00939725976284149,-7329.03110724863,-0.00336279217419183,-0.00898873273104759,-7419.44459480543,-0.00343187964300035
15.14,-0.0087382761288702,-6918.53139045065,-0.00318142304082297,-0.00912602971695659,-6786.57101547883,-0.00309156212830693,-0.0087382761288702,-6918.53139045065,-0.00318142304082296
15.15,-0.00847522661885288,-6392.43237041602,-0.00291837353080565,-0.00884083725191712,-6216.18608539989,-0.00280636966326746,-0.00847522661885288,-6392.43237041601,-0.00291837353080564
15.16,-0.00819961831992014,-5841.21577255053,-0.0026427652318729,-0.00854188260465258,-5618.27679087081,-0.00250741501600292,-0.00819961831992014,-5841.21577255053,-0.0026427652318729
15.17,-0.00790968558693364,-5261.35030657753,-0.00235283249888641,-0.00822752732337193,-4989.5662283095,-0.00219305973472227,-0.00790968558693364,-5261.35030657754,-0.00235283249888641
15.18,-0.00760367336786226,-4649.32586843476,-0.00204682027981502,-0.00789614404687897,-4326.79967532358,-0.00186167645822931,-0.00760367336786226,-4649.32586843477,-0.00204682027981502
15.19,-0.00728178110975446,-4005.54135221918,-0.00172492802170723,-0.00754810681702364,-3630.72521561292,-0.00151363922837398,-0.00728178110975447,-4005.54135221919,-0.00172492802170723
15.2,-0.00694607930643387,-3334.13774557799,-0.00138922621838664,-0.0071856954585784,-2905.90249872245,-0.00115122786992874,-0.00694607930643388,-3334.13774557801,-0.00138922621838664
15.21,-0.00659866732482769,-2639.31378236562,-0.00104181423678045,-0.00681118960147099,-2156.89078450763,-0.000776722012821333,-0.00659866732482769,-2639.31378236563,-0.00104181423678045
15.22,-0.00623905725505297,-1920.0936428162,-0.000682204167005738,-0.00642416457397981,-1382.84072952527,-0.000389696985330152,-0.00623905725505298,-1920.09364281621,-0.000682204167005741
15.23,-0.00586384025970461,-1169.65965211947,-0.000306987171657371,-0.00602113952622788,-576.79607269606,1.33251999614354e-05,-0.00586384025970461,-1169.65965211947,-0.000306987171657374
15.24,-0.00546945335642129,-381.114174596533,8.72795584450506e-05,-0.00559815344265977,263.145079963948,0.000433137065384171,-0.00546945335642129,-381.114174596538,8.7279558445048e-05
15.25,-0.00505419770221444,441.557406287354,0.000498409040267788,-0.00515284424594813,1128.43418441432,0.000865115057373229,-0.00505419770221444,441.557406287349,0.000498409040267786
15.26,-0.00461930684756884,1283.44799279765,0.00091862035660765,-0.00468600736080646,2002.11277831457,0.00130037553389222,-0.00461930684756884,1283.44799279765,0.000918620356607647
15.27,-0.0041695452938833,2121.93640115569,0.00133625838449685,-0.0042023275325012,2859.91279523408,0.00172639239393905,-0.0041695452938833,2121.93640115568,0.00133625838449685
15.28,-0.0037124597056056,2931.16172204694,0.00173810931189869,-0.00370954856003057,3675.59608723623,0.00212976365433646,-0.0037124597056056,2931.16172204694,0.00173810931189868
15.29,-0.00325666449045884,3688.15805360793,0.00211253921192306,-0.00321671737670526,4427.26812399269,0.00249944203245432,-0.00325666449045884,3688.15805360792,0.00211253921192305
15.3,-0.00281062947515348,4376.52505693458,0.00245136210760522,-0.00273290777582106,5100.73006924421,0.00282843202464543,-0.00281062947515348,4376.52505693457,0.00245136210760522
15.31,-0.00238155777191579,4987.95466937184,0.00275058444555969,-0.00226600098086725,5690.40002444626,0.00311421059080684,-0.00238155777191579,4987.95466937184,0.00275058444555969
15.32,-0.00197313300048568,5523.40693890442,0.00301090538892262,-0.00182028160798339,6199.6816109532,0.00335879461671134,-0.00197313300048568,5523.40693890442,0.00301090538892262
15.33,-0.00158504180617938,5990.65145620349,0.00323639770359022,-0.00139587834814851,6638.05495880745,0.00356718041769595,-0.00158504180617938,5990.65145620349,0.00323639770359022
15.34,-0.00121609782986269,6398.35448077025,0.00343156013881922,-0.000991967846038911,7015.45020888231,0.00374455104920326,-0.00121609782986269,6398.35448077025,0.00343156013881922
15.35,-0.000866998133960259,6752.75904110122,0.0035997151865775,-0.000609630898452524,7339.31664728481,0.00389488407217372,-0.000866998133960258,6752.75904110122,0.0035997151865775
15.36,-0.000540016910761866,7058.48655970485,0.00374341486883212,-0.000251536410850714,7615.40293750918,0.00402134556768119,-0.000540016910761865,7058.48655970485,0.00374341486883212
15.37,-0.000237772493181155,7319.82610701256,0.00386505439806877,7.93493781183759e-05,7848.89883473472,0.00412682310364362,-0.000237772493181155,7319.82610701256,0.00386505439806877
15.38,3.67856981998344e-05,7540.59882853585,0.00396680013616625,0.000379792250527989,8044.33397347293,0.00421387092022112,3.67856981998349e-05,7540.59882853585,0.00396680013616625
15.39,0.000279866502914336,7723.68345598252,0.00405036673983741,0.00064576777962341,8205.20787434913,0.00428454268230884,0.000279866502914336,7723.68345598252,0.00405036673983741
15.4,0.000488724939234032,7872.27778931701,0.00411758173441769,0.000874407515115085,8335.05974894414,0.00434085210391191,0.000488724939234033,7872.27778931701,0.00411758173441769
15.41,0.000663974526099975,7991.07657281085,0.00417088374747413,0.00106637713258816,8438.44446603264,0.00438516144882833,0.000663974526099975,7991.07657281085,0.00417088374747413
15.42,0.000809784879959292,8085.99075916466,0.0042131643532467,0.00122606490088609,8520.71485116397,0.00442005703214493,0.000809784879959292,8085.99075916466,0.0042131643532467
15.43,0.000932627436405933,8163.25293002656,0.00424736325599262,0.00136027069576728,8587.3249024115,0.00444805149096567,0.000932627436405933,8163.25293002656,0.00424736325599262
15.44,0.00103847350667952,8227.8751261958,0.00427580409238308,0.00147530346868136,8642.62158002402,0.00447110064902941,0.00103847350667952,8227.8751261958,0.00427580409238308
15.45,0.00113056911559034,8282.66240846081,0.00429979236679041,0.0015746782200215,8689.09009533517,0.00449032751228054,0.00113056911559034,8282.66240846081,0.00429979236679041
15.46,0.00121113515419109,8329.51313012361,0.00432021032352868,0.00166086056279753,8728.43669217174,0.00450650033467999,0.00121113515419108,8329.51313012361,0.00432021032352868
15.47,0.00128357602363137,8370.78519067375,0.00433811978332137,0.00173753117948756,8762.70428980436,0.00452050061676611,0.00128357602363137,8370.78519067375,0.00433811978332137
15.48,0.00134868797005212,8407.20464579543,0.00435386097304748,0.00180566493173473,8792.58717935326,0.00453264246641041,0.00134868797005212,8407.20464579543,0.00435386097304748
15.49,0.00140164717603245,8436.38541594397,0.00436643194649512,0.00186042162933623,8816.24167657241,0.0045422102703362,0.00140164717603245,8436.38541594397,0.00436643194649512
15.5,0.00143570489910105,8454.97062776755,0.00437442112518813,0.00189494916768019,8831.01519414107,0.00454816856703845,0.00143570489910105,8454.97062776755,0.00437442112518813
15.51,0.0014463047053628,8460.73745006689,0.00437689841027927,0.00190461228190126,8835.1387096958,0.00454983025342404,0.0014463047053628,8460.73745006689,0.00437689841027927
15.52,0.00143308982220512,8434.30768375153,0.00436368352712159,0.0018891672358022,8804.24861749768,0.00453438520732498,0.00143308982220512,8434.30768375153,0.00436368352712159
15.53,0.00139896166181098,8366.05136296325,0.00432955536672745,0.00185157968420281,8729.07351429889,0.00449679765572558,0.00139896166181098,8366.05136296325,0.00432955536672745
15.54,0.00134681225452849,8261.75254839826,0.00427740595944496,0.00179462530293177,8615.16475175681,0.00443984327445454,0.00134681225452849,8261.75254839826,0.00427740595944496
15.55,0.00127764731955834,8123.42267845797,0.00420824102447481,0.00171919655245504,8464.30725080336,0.00436441452397782,0.00127764731955834,8123.42267845797,0.00420824102447481
15.56,0.00119123337225996,7950.5947838612,0.00412182707717643,0.00162491278590377,8275.73971770082,0.00427013075742655,0.00119123337225996,7950.5947838612,0.00412182707717642
15.57,0.0010882957944108,7744.71962816289,0.00401888949932727,0.00151238963645725,8050.69341880778,0.00415760760798003,0.0010882957944108,7744.71962816289,0.00401888949932727
15.58,0.000971174849251439,7510.47773784416,0.00390176855416791,0.00138392968967722,7793.7735252477,0.00402914766119999,0.00097117484925144,7510.47773784416,0.00390176855416791
15.59,0.000842809748853086,7253.74753704746,0.00377340345376955,0.00124248998674935,7510.89411939198,0.00388770795827213,0.000842809748853087,7253.74753704746,0.00377340345376955
15.6,0.000705357190514318,6978.84242036992,0.00363595089543078,0.00109026897910077,7206.4521040948,0.00373548695062354,0.000705357190514319,6978.84242036992,0.00363595089543078
15.61,0.000558852427414383,6685.83289417005,0.00348944613233085,0.000927330768190599,6880.57568227446,0.00357254873971337,0.000558852427414384,6685.83289417005,0.00348944613233085
15.62,0.000401534014224988,6371.19606779126,0.00333212771914145,0.000751937877638819,6529.78990117091,0.00339715584916159,0.000401534014224989,6371.19606779126,0.00333212771914145
15.63,0.000232328330705442,6032.78470075217,0.00316292203562191,0.000563107286641238,6152.12871917574,0.00320832525816401,0.000232328330705442,6032.78470075217,0.00316292203562191
15.64,5.30039302632561e-05,5674.1358998678,0.00298359763517972,0.000362826185115554,5751.56651612438,0.00300804415663833,5.30039302632559e-05,5674.1358998678,0.00298359763517972
15.65,-0.00013242025085898,5303.28753762332,0.00279817345405749,0.000155437022109224,5336.78819011171,0.002800654993632,-0.00013242025085898,5303.28753762332,0.00279817345405748
15.66,-0.000318802614860243,4930.5228096208,0.00261179109005622,-5.35302245541733e-05,4918.85369678492,0.0025916877469686,-0.000318802614860243,4930.5228096208,0.00261179109005622
15.67,-0.000500298932890625,4567.53017356004,0.00243029477202584,-0.000257796706497616,4510.32073289803,0.00238742126502516,-0.000500298932890624,4567.53017356003,0.00243029477202584
15.68,-0.00067072546429622,4226.67711074884,0.00225986824062025,-0.000450715357478305,4124.48343093666,0.00219450261404447,-0.000670725464296219,4226.67711074884,0.00225986824062025
15.69,-0.000824423747495409,3919.28054435047,0.00210616995742106,-0.000626169987300957,3773.57417129135,0.00201904798422182,-0.000824423747495409,3919.28054435047,0.00210616995742106
15.7,-0.000957373895915231,3653.38024751082,0.00197321980900123,-0.0007797326287164,3466.44888846047,0.00186548534280637,-0.000957373895915231,3653.38024751082,0.00197321980900123
15.71,-0.00106761403101296,3432.89997731536,0.0018629796739035,-0.000909107516144446,3207.69911360437,0.00173611045537833,-0.00106761403101296,3432.89997731536,0.0018629796739035
15.72,-0.0011557976538405,3256.53273166028,0.00177479605107596,-0.00101471919782834,2996.47575023659,0.00163049877369443,-0.0011557976538405,3256.53273166028,0.00177479605107596
15.73,-0.00122443646001952,3119.25511930224,0.00170615724489694,-0.00109894548787471,2828.02317014385,0.00154627248364806,-0.00122443646001952,3119.25511930224,0.00170615724489694
15.74,-0.00127626472430715,3015.59859072699,0.00165432898060932,-0.00116444198493807,2697.03017601713,0.0014807759865847,-0.00127626472430715,3015.59859072699,0.00165432898060932
15.75,-0.00131370119646405,2940.72564641319,0.00161689250845242,-0.00121359376922744,2598.72660743838,0.00143162420229533,-0.00131370119646405,2940.72564641318,0.00161689250845242
15.76,-0.00133847314924058,2891.18174086013,0.00159212055567589,-0.00124812905193651,2529.65604202025,0.00139708891958627,-0.00133847314924058,2891.18174086013,0.00159212055567589
15.77,-0.00135085220239986,2866.42363454156,0.00157974150251661,-0.00126832661090651,2489.26092408024,0.00137689136061626,-0.00135085220239986,2866.42363454156,0.0015797415025166
15.78,-0.00134896808269576,2869.83375611911,0.00158143713915194,-0.00127231668083093,2481.2807842314,0.00137290129069184,-0.00134896808269576,2869.83375611911,0.00158143713915194
15.79,-0.00132916872836555,2905.58410047375,0.00159921103858437,-0.00125648006035656,2510.63687822266,0.00138751836013596,-0.00132916872836555,2905.58410047375,0.00159921103858437
15.8,-0.0012876397687562,2980.191441387,0.00163629232540138,-0.00121702281844337,2583.47247927291,0.00142377619006171,-0.0012876397687562,2980.191441387,0.00163629232540138
15.81,-0.00122192492617113,3097.28143901973,0.00169445996401939,-0.00115150147709031,2703.55571380426,0.00148352940079647,-0.00122192492617113,3097.28143901973,0.00169445996401939
15.82,-0.00113066946821539,3257.96054071813,0.00177422499344193,-0.0010586087216004,2871.99931814849,0.00156729483700449,-0.00113066946821539,3257.96054071813,0.00177422499344193
15.83,-0.00101260709210924,3462.5178551986,0.00187567292863659,-0.000937108577617257,3089.08757514391,0.00167515706995034,-0.00101260709210924,3462.5178551986,0.00187567292863659
15.84,-0.000867166795272454,3709.27776067613,0.00199789181063336,-0.000786455951417029,3353.04213818216,0.00180615143859151,-0.000867166795272454,3709.27776067613,0.00199789181063336
15.85,-0.000694637261862157,3994.35247798382,0.0021388506337737,-0.000606960295528183,3659.72820245688,0.00195811801684721,-0.000694637261862156,3994.35247798382,0.0021388506337737
15.86,-0.000494993159651748,4313.62803254924,0.00229638281500759,-0.000398578649197766,4004.72634154186,0.00212872852971665,-0.000494993159651747,4313.62803254924,0.00229638281500759
15.87,-0.000268266746639784,4662.13579363514,0.00246787498331532,-0.000161305563770983,4382.61991685806,0.00231513182801851,-0.000268266746639784,4662.13579363514,0.00246787498331532
15.88,-1.56961291166577e-05,5032.5259862168,0.0026495239995413,0.000103643508342233,4785.34030141712,0.00251314523714889,-1.56961291166573e-05,5032.5259862168,0.0026495239995413
15.89,0.000259091920785591,5414.14533192237,0.00283591375781253,0.000392617434350005,5201.18616879468,0.00271680232913667,0.000259091920785591,5414.14533192237,0.00283591375781253
15.9,0.000549296039871875,5793.36774796871,0.00302023060209554,0.000698721641924481,5615.22625171907,0.00291860741448769,0.000549296039871875,5793.36774796871,0.00302023060209554
15.91,0.000845572945948331,6155.99591737125,0.00319549401198759,0.00101246063578212,6011.94821890239,0.00311089587122325,0.000845572945948331,6155.99591737125,0.00319549401198759
15.92,0.0011385740037713,6491.12988377116,0.00335645920178633,0.00132432066339842,6379.44917816223,0.00328790374306441,0.0011385740037713,6491.12988377116,0.00335645920178633
15.93,0.00142270481942399,6794.67444031282,0.00350126524124759,0.00162859174500964,6713.14639504781,0.0034475195897615,0.00142270481942399,6794.67444031282,0.00350126524124759
15.94,0.00169788261173499,7069.25741628878,0.00363129955532383,0.00192513095541017,7015.5891294929,0.00359109264944836,0.00169788261173499,7069.25741628878,0.00363129955532383
15.95,0.00196773608384803,7320.64946149702,0.00374940834374327,0.00221750031408859,7292.59042308903,0.00372149494298957,0.00196773608384803,7320.64946149702,0.00374940834374327
15.96,0.00223542615360174,7553.25945775108,0.00385774570652153,0.00250870228109327,7548.50781919756,0.00384086189004644,0.00223542615360174,7553.25945775108,0.00385774570652153
15.97,0.00249989079014953,7767.53948473316,0.00395660547669379,0.00279737612691993,7783.64831110629,0.00394942668337595,0.00249989079014953,7767.53948473316,0.00395660547669379
15.98,0.00275474209405271,7960.37995952555,0.00404468723690541,0.00307671360979548,7994.81467329779,0.00404586490122013,0.00275474209405271,7960.37995952555,0.00404468723690541
15.99,0.0029907580140093,8127.87615969598,0.00412042124120792,0.00333703813789432,8178.21290399811,0.00412868899484667,0.0029907580140093,8127.87615969598,0.00412042124120792
16,0.00319964764903471,8267.85853367525,0.0041831019835641,0.00356965683871862,8331.98178953112,0.0041973768977154,0.0031996476490347,8267.85853367525,0.0041831019835641
16.01,0.00337533564449105,8379.99836850163,0.00423287621265922,0.00376815198323073,8456.19238008956,0.0042523037798771,0.00337533564449105,8379.99836850162,0.00423287621265922
16.02,0.00351265338932168,8464.34869422423,0.00427004387120635,0.00392702837798454,8551.30803599634,0.00429400273589363,0.00351265338932168,8464.34869422423,0.00427004387120635
16.03,0.00360775149266496,8521.22159209903,0.00429497181201712,0.00404214685611431,8618.03589508026,0.00432306379445728,0.00360775149266496,8521.22159209902,0.00429497181201712
16.04,0.00366067790883144,8552.40241076281,0.00430859716835772,0.00411336910121713,8658.4966617992,0.00434061039561973,0.00366067790883144,8552.4024107628,0.00430859716835772
16.05,0.00367559874207476,8561.15544012103,0.00431241871890187,0.0041447696523633,8676.17637710088,0.00434826284834976,0.00367559874207476,8561.15544012103,0.00431241871890187
16.06,0.00365938230173955,8528.72255945063,0.00429620227856667,0.00414206200821717,8670.76108880862,0.00434555520420364,0.00365938230173956,8528.72255945063,0.00429620227856667
16.07,0.00361943399516754,8448.82594630659,0.00425625397199465,0.00411238438958752,8611.40585154934,0.00431587758557399,0.00361943399516754,8448.82594630659,0.00425625397199465
16.08,0.00356148962813047,8332.93721223246,0.00419830960495759,0.00406250193042382,8511.64093322192,0.00426599512641028,0.00356148962813048,8332.93721223246,0.00419830960495759
16.09,0.00348942698997075,8188.81193591301,0.00412624696679786,0.00399650415614222,8379.64538465874,0.00419999735212869,0.00348942698997074,8188.811935913,0.00412624696679786
16.1,0.00340626643365535,8022.49082328222,0.00404308641048247,0.00391747483027629,8221.58673292688,0.00412096802626276,0.00340626643365535,8022.49082328222,0.00404308641048246
16.11,0.00331398981791187,7837.93759179525,0.00395080979473898,0.00382741372694111,8041.4645262565,0.00403090692292757,0.00331398981791187,7837.93759179525,0.00395080979473898
16.12,0.00321278406143741,7635.52607884634,0.00384960403826453,0.00372647266891877,7839.58241021183,0.00392996586490524,0.00321278406143741,7635.52607884634,0.00384960403826453
16.13,0.00310106577782543,7412.08951162238,0.00373788575465255,0.00361297961130516,7612.5962949846,0.00381647280729162,0.00310106577782543,7412.08951162238,0.00373788575465255
16.14,0.00297665999172686,7163.27793942523,0.00361347996855397,0.00348464994415182,7355.93696067792,0.00368814314013829,0.00297665999172686,7163.27793942523,0.00361347996855397
16.15,0.00283793938731329,6885.8367305981,0.00347475936414041,0.00333975857927307,7066.15423092042,0.00354325177525954,0.00283793938731329,6885.8367305981,0.0034747593641404
16.16,0.00268403693286146,6578.03182169443,0.00332085690968857,0.00317735924234654,6741.35555706737,0.00338085243833301,0.00268403693286146,6578.03182169443,0.00332085690968857
16.17,0.00251607364018006,6242.10523633164,0.00315289361700717,0.00299855445885944,6383.74599009317,0.00320204765484591,0.00251607364018006,6242.10523633163,0.00315289361700717
16.18,0.00233737640320829,5884.7107623881,0.00297419638003541,0.00280672841500342,6000.09390238113,0.00301022161098989,0.00233737640320829,5884.7107623881,0.00297419638003541
16.19,0.00215162993371883,5513.21782340917,0.00278844991054594,0.0026056511901667,5597.93945270768,0.00280914438615316,0.00215162993371883,5513.21782340917,0.00278844991054594
16.2,0.00196176846649552,5133.49488896256,0.00259858844332264,0.00239834460324941,5183.32627887311,0.00260183779923588,0.00196176846649553,5133.49488896257,0.00259858844332264
16.21,0.00177048510555167,4750.92816707486,0.00240730508237878,0.00218761433061802,4761.86573361034,0.00239110752660449,0.00177048510555167,4750.92816707486,0.00240730508237878
16.22,0.00158074167817135,4371.4413123142,0.00221756165499846,0.00197658113199966,4339.79933637362,0.00218007432798613,0.00158074167817134,4371.4413123142,0.00221756165499846
16.23,0.00139538600641616,4000.72996880383,0.00203220598324327,0.00176828975262793,3923.21657763015,0.0019717829486144,0.00139538600641616,4000.72996880383,0.00203220598324327
16.24,0.00121516937139697,3640.29669876546,0.00185198934822408,0.00156366382178674,3513.96471594778,0.00176715701777321,0.00121516937139697,3640.29669876546,0.00185198934822408
16.25,0.00103877912427537,3287.51620452225,0.00167559910110248,0.00136153361578729,3109.70430394888,0.00156502681177376,0.00103877912427537,3287.51620452225,0.00167559910110248
16.26,0.000864867980128666,2939.69391622885,0.00150168795695578,0.00116072036947486,2708.077811324,0.00136421356546132,0.000864867980128666,2939.69391622885,0.00150168795695578
16.27,0.000691648682805322,2593.25532158216,0.00132846865963243,0.000959608948731903,2305.8549698381,0.00116310214471837,0.000691648682805321,2593.25532158216,0.00132846865963243
16.28,0.000518332232982251,2246.62242193602,0.00115515220980936,0.000757622202739634,1901.88147785356,0.000961115398726102,0.00051833223298225,2246.62242193602,0.00115515220980936
16.29,0.000347602110390911,1905.16217675334,0.000984422087218024,0.000557767986525952,1502.17304542619,0.00076126118251242,0.000347602110390911,1905.16217675334,0.000984422087218025
16.3,0.000183856860944397,1577.67167786031,0.000820676837771509,0.000364826495304292,1116.29006298287,0.000568319691290761,0.000183856860944397,1577.67167786031,0.00082067683777151
16.31,2.96485028001885e-05,1269.25496157189,0.000666468479627301,0.000181676220781273,749.989513936835,0.000385169416767741,2.96485028001883e-05,1269.25496157189,0.000666468479627302
16.32,-0.000114527810852176,980.902334267162,0.000522292165974936,9.07275130651655e-06,404.782574987323,0.000212565947292985,-0.000114527810852177,980.902334267162,0.000522292165974937
16.33,-0.00024851713566281,712.923684645894,0.000388302841164302,-0.000152586145169662,81.464782034965,5.09070508168059e-05,-0.00024851713566281,712.923684645895,0.000388302841164303
16.34,-0.000371311783682436,467.334388606642,0.000265508193144677,-0.00030203907282623,-217.330898157573,-9.84878899341842e-05,-0.000371311783682436,467.334388606643,0.000265508193144677
16.35,-0.00048015310730065,249.651741370213,0.000156666869526462,-0.000436246475020663,-485.194790509191,-0.000232405338424802,-0.000480153107300651,249.651741370214,0.000156666869526463
16.36,-0.000572068739676013,65.8204766194884,6.47512371510999e-05,-0.000551958896459388,-715.55732702908,-0.000347558651254285,-0.000572068739676013,65.8204766194895,6.47512371511004e-05
16.37,-0.000646664741230368,-83.3709770568009,-9.84447522829694e-06,-0.000648574451242493,-907.344725984605,-0.000443414358347556,-0.000646664741230368,-83.3709770568002,-9.8444752282965e-06
16.38,-0.000707754410869815,-205.526963398343,-7.09218538480852e-05,-0.000729831658958125,-1068.16490861827,-0.000523779864590768,-0.000707754410869815,-205.526963398342,-7.09218538480847e-05
16.39,-0.000761393533222987,-312.741992078768,-0.000124527704608668,-0.000801809635162654,-1210.18592450475,-0.000594739453151835,-0.000761393533222987,-312.741992078767,-0.000124527704608667
16.4,-0.000812508491055598,-414.852148289846,-0.000175579631149624,-0.000869466796023052,-1343.25217184453,-0.000661213416969591,-0.000812508491055598,-414.852148289844,-0.000175579631149624
16.41,-0.000865367911479871,-520.361550235264,-0.000228328820572251,-0.000937130343900595,-1475.85801811348,-0.000727444728275484,-0.000865367911479871,-520.361550235264,-0.000228328820572251
16.42,-0.000926521297333959,-642.27939910969,-0.00028927751019805,-0.00101153642815607,-1621.05156078348,-0.000799946272614671,-0.00092652129733396,-642.279399109691,-0.00028927751019805
16.43,-0.00100436767847034,-797.176577329264,-0.000366705162885384,-0.00110140171114246,-1795.40888165124,-0.000886983531861574,-0.00100436767847034,-797.176577329263,-0.000366705162885384
16.44,-0.00110441985075495,-995.630464121895,-0.000465888673182316,-0.00121253854329862,-2009.34172482278,-0.000993730458154167,-0.00110441985075495,-995.630464121893,-0.000465888673182315
16.45,-0.00122718109870622,-1237.9386393911,-0.000586958173431828,-0.00134563855188406,-2262.84932782841,-0.0011201502487579,-0.00122718109870622,-1237.93863939109,-0.000586958173431827
16.46,-0.00137090444044994,-1519.60208190604,-0.000727637704137394,-0.00149908983684853,-2551.12504848346,-0.00126379792884137,-0.00137090444044994,-1519.60208190604,-0.000727637704137394
16.47,-0.00153490626989427,-1837.81074274426,-0.000886484271449914,-0.00167238568590396,-2871.04534402187,-0.00142305619759551,-0.00153490626989427,-1837.81074274426,-0.000886484271449914
16.48,-0.00172081568693449,-2193.63480152638,-0.00106397538570154,-0.00186741985909759,-3223.25484600863,-0.00159816466320993,-0.00172081568693449,-2193.63480152638,-0.00106397538570154
16.49,-0.00193274739769445,-2591.829653562,-0.00126239732304871,-0.00208867561169823,-3611.8259420271,-0.00179103072676699,-0.00193274739769445,-2591.829653562,-0.00126239732304871
16.5,-0.00217575706026613,-3037.1760866772,-0.00148400020034241,-0.00234163163409784,-4040.57945062342,-0.00200337699327033,-0.00217575706026613,-3037.1760866772,-0.00148400020034241
16.51,-0.00245182766101744,-3526.73031433121,-0.00172713028854183,-0.00262857970860235,-4505.72574141582,-0.00223308830029241,-0.00245182766101744,-3526.73031433121,-0.00172713028854182
16.52,-0.00275701777293952,-4045.78771105441,-0.00198425575461077,-0.00294559901722338,-4992.46508700271,-0.00247258167646335,-0.00275701777293952,-4045.78771105441,-0.00198425575461077
16.53,-0.00308353786792962,-4573.76238363112,-0.00224495189307272,-0.00328463836337193,-5481.04509813889,-0.00271188487463247,-0.00308353786792962,-4573.76238363112,-0.00224495189307272
16.54,-0.00342451974848438,-5093.6762496151,-0.00250064435514035,-0.00363845923984592,-5955.76432314508,-0.00294311494692657,-0.00342451974848438,-5093.67624961509,-0.00250064435514034
16.55,-0.00377606593960885,-5595.2834358464,-0.00274614570625554,-0.00400282024180548,-6407.65953103639,-0.00316177763518728,-0.00377606593960885,-5595.2834358464,-0.00274614570625553
16.56,-0.00413516516945955,-6071.46851338398,-0.00297786947180949,-0.00437436911469114,-6831.0081577019,-0.00336503749801726,-0.00413516516945955,-6071.46851338398,-0.00297786947180949
16.57,-0.00449687043661731,-6514.76552614665,-0.00319214656972891,-0.00474773714960963,-7220.10131858214,-0.00355017242295852,-0.00449687043661731,-6514.76552614665,-0.0031921465697289
16.58,-0.00485510058321548,-6919.07013836636,-0.00338608425265517,-0.00511638673877874,-7570.66844158664,-0.00371527882510988,-0.00485510058321547,-6919.07013836636,-0.00338608425265516
